"STRUCTURE","STRUCTURE_ID","STRUCTURE_NAME","ACTION","REF_AREA","Reference.area","MEASURE","Measure","UNIT_MEASURE","Unit.of.measure","TRANSFORMATION","Transformation","ADJUSTMENT","Adjustment","SEX","Sex","AGE","Age","ACTIVITY","Economic.activity","FREQ","Frequency.of.observation","TIME_PERIOD","Time.period","OBS_VALUE","Observation.value","BASE_PER","Base.period","OBS_STATUS","Observation.status","UNIT_MULT","Unit.multiplier","DECIMALS","Decimals"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2013-Q2",NA,68,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2013-Q3",NA,68.3,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2013-Q4",NA,68.3,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2014-Q1",NA,68.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2014-Q2",NA,68.6,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2014-Q3",NA,68.8,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2014-Q4",NA,68.8,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2015-Q1",NA,68.8,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2015-Q2",NA,69,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2015-Q3",NA,69.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2015-Q4",NA,69.2,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2016-Q1",NA,69.3,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2016-Q2",NA,69.3,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2016-Q3",NA,70.3,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2016-Q4",NA,70.6,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2017-Q1",NA,70.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2017-Q2",NA,70.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2017-Q3",NA,70.8,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2017-Q4",NA,71.3,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2018-Q1",NA,70.8,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2018-Q2",NA,70.6,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2018-Q3",NA,71.4,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2018-Q4",NA,71.8,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2019-Q1",NA,71.5,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2019-Q2",NA,71.4,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2019-Q3",NA,72.3,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2019-Q4",NA,72.2,NA,NA,NA,"B","Time series break",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2020-Q1",NA,73.40884,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2020-Q2",NA,72.89838,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2020-Q3",NA,72.97041,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2020-Q4",NA,73.51902,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2021-Q1",NA,70.4,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2021-Q2",NA,71.4,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2021-Q3",NA,72.8,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2021-Q4",NA,73.2,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2022-Q1",NA,72.8,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2022-Q2",NA,73,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2022-Q3",NA,73,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2022-Q4",NA,73.4,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2023-Q1",NA,73.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2023-Q2",NA,73.7,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2023-Q3",NA,73.6,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2023-Q4",NA,73.9,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2024-Q1",NA,73.7,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T64","From 15 to 64 years","_Z","Not applicable","Q","Quarterly","2024-Q2",NA,74.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","_T","Total","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2005-Q1",NA,41.3849,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","_T","Total","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2005-Q2",NA,41.72744,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
